,tweet_id,event,text,category
4013,524927356830760961,ottawashooting,#BREAKING news Shots fired at Parliament Hill Follow developing story ,rumour
4014,524947502903345153,ottawashooting,shooting someone is already bad enough shooting a soldier guarding a war memorial is just disgusting #PrayForOttawa,rumour
4015,524941529928839168,ottawashooting,#Canada journalist captures outbreak of small arms fire inside Parliament building in #Ottawa ,rumour
4016,524962748237889536,ottawashooting,Kevin Vickers head of security in parliament amp 29 yr vet of RCMP Being credited for taking down shooter #Ottawa ,rumour
4017,525057374965739520,ottawashooting,COMING UP LIVE Ottawa shooting Stephen Harper to address nation ,rumour
4018,524987432656453632,ottawashooting,Police are holding a news conference to provide the latest on today's incidents in Ottawa Watch live now on CNNgo ,rumour
4019,524962199543230464,ottawashooting,No one hurt in shooting at Ottawa's Rideau Centre scene of 1 of 3 attacks Canadian police say #ottawashooting,rumour
4020,524922507380670464,ottawashooting,#Ottawa police confirm shooting at War Memorial Reports say victim may be a soldier ,rumour
4021,524922729485848576,ottawashooting,Only photo I will tweet CPR being performed on the soldier now I heard four shots #ottawa ,rumour
4022,524964929083023360,ottawashooting,This is #MyCanada Passing woman valiantly tries to save #Hamilton Reservist shot in #Ottawa #OttawaShooting ,rumour
4023,524972443308683264,ottawashooting,Statement from Ottawa Hospital received 3 patients 2 in stable condition ,rumour
4024,525003468659228672,ottawashooting,These are not timid colours soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada ,rumour
4025,524969501704855552,ottawashooting,Jason Kenney says Canadians soldier shot at War Memorial today has died Employment Minister also says Parliamentary guard wounded #cdnpoli,rumour
4026,524932327907270656,ottawashooting,Shooting in downtown Ottawa police evacuating Rideau Centre and closing off Wellington Stay safe #uOttawa students,rumour
4027,525028734991343617,ottawashooting,CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf Bibeau in connection to Ottawa shooting,rumour
4028,524938433262006272,ottawashooting,#Ottawa MP Gerry Byrne inside building on lockdown Says this is tactical team Live coverage ,rumour
4029,525025552634494976,ottawashooting,Sergeant at arms Kevin Vickers who reportedly shot suspect hailed as hero #ottawashooting ,rumour
4030,524987990524047361,ottawashooting,Ottawa police chief confirms that both gunman and soldier at war memorial are dead ,rumour
4031,524951893467234304,ottawashooting,CXN 1 gunman shot dead in Parliament Hill attack soldier shot in Ottawa No report soldier dead #OttawaShooting,rumour
4032,524943114885427203,ottawashooting,There is something profoundly sinister about a shooting on Parliament Hill It is a sacred space where we use words not weapons ,rumour
4033,524955159840182272,ottawashooting,MORE Police say shots fired at 3 places The National War Memorial on Parliament Hill and near Rideau Centre Mall ,rumour
4034,524937330923417600,ottawashooting,UPDATED Gunman on the loose after soldier shot at Ottawa war memorial ,rumour
4035,524949069945634816,ottawashooting,Watch as bullets fly inside hallways of Parliament Hill #Ottawa,rumour
4036,524964564018790400,ottawashooting,Ottawa police confirm they are looking for more than one suspect in Parliament Hill shooting ,rumour
4037,525033778637721600,ottawashooting,BREAKING Canadian official identifies dead Ottawa gunman as Michael Zehaf Bibeau ,rumour
4038,524923610851729408,ottawashooting,BREAKING Centre block and east block at Parliament Hill are locked down #cbcOTT #OTTnews,rumour
4039,525017500061536258,ottawashooting,Gunman killed in Parliament attack named as Michael Zehaf Bibeau a Canadian born in 1982 American media report claims #cdnpoli #Ottawa,rumour
4040,524981557770350592,ottawashooting,BREAKING Ottawa police say they believe there is more than one shooter ,rumour
4041,524949443607412737,ottawashooting,Ottawa Police report a third shooting at Rideau Centre no reports of injuries ,rumour
4042,525027317551079424,ottawashooting,NEW Sources Deceased gunman who killed soldier in Ottawa has been identified as Canadian national Michael Zehaf Bibeau ,rumour
4043,524969201102901248,ottawashooting,MPs credit sergeant at arms for saving lives in Parliament Hill shootings ,rumour
4044,524936966492942336,ottawashooting,Canada's parliament in lockdown after shooting follow our live coverage here ,rumour
4045,524944544681705472,ottawashooting,Ottawa police Actively looking for one or more suspects in Canadian parliament shooting ,rumour
4046,524928119955013632,ottawashooting,Police say they have located car belonging to suspect in #Ottawa shooting Uniformed soldier shot at War Memorial condition unknown ,rumour
4047,525027116287811584,ottawashooting,Rest in peace to the soldier killed in Ottawa today ,rumour
4048,524945879455653889,ottawashooting,According to reports one gunman is dead in #Ottawa Parliament shooting LIVE coverage ,rumour
4049,524930293921107969,ottawashooting,Soldier shot at National War Memorial in Ottawa ,rumour
4050,524936592159698944,ottawashooting,More shots fired on Parliament Hill ,rumour
4051,525030963781595136,ottawashooting,Soldier killed in #OttawaShooting identified as Cpl Nathan Cirillo via ,rumour
4052,525051210349289472,ottawashooting,Breaking News U S agencies have been advised that #Ottawa shooter was believed to be a #Canadian convert to #Islam #FoxNews confirms ,rumour
4053,524946179390701568,ottawashooting,LATEST UPDATE Attacker shot dead in Parliament after soldier shot at National War Memorial ,rumour
4054,524950584349454337,ottawashooting,VIDEO Just on CBC NN video showing shots fired inside Parliament Hill #cdnpoli ,rumour
4055,524948554344054785,ottawashooting,UPDATE Reports of 1 more shooter being SHOT This is in addition to one shot and killed earlier in Parliament Hill #ottnews #OttawaShooting,rumour
4056,524928195011698688,ottawashooting,Thoughts and Prayers with everyone in Ottawa our office is here in Capital right now on Parliament Hill with shots fired #PrayForOttawa,rumour
4057,524979946218061824,ottawashooting,Leafs Sens game postponed after shootings on Parliament Hill ,rumour
4058,525059348574130176,ottawashooting,The three people brought to Ottawa Hospital after todays shooting have been released in stable condition Live blog ,rumour
4059,524967620588896256,ottawashooting,Ottawa Hospital has received 3 patients 2 of whom are in stable condition Won't give update on soldier deferring to DND #cbcOTT #OTTnews,rumour
4060,524960247518330881,ottawashooting,Timing of Parliament shootings an hour later and 200 MPs and dozens of reporters would have been in hall where shooting took place,rumour
4061,525025806079504385,ottawashooting,#ISIS Media account posts pic claiming to be Michael Zehaf Bibeau dead #OttawaShooting terrorist via ,rumour
4062,524965723672961024,ottawashooting,#BREAKING Canada soldier shot near parliament has died an official says,rumour
4063,524956294395224064,ottawashooting,Here are the 3 locations of shootings in #Ottawa around Parliament Hill GoofleEarth From ,rumour
4064,525033278555033601,ottawashooting,Gunman shot dead in #OttawaShootings named by US officials as 32 year old Canadian born Michael Zehaf Bibeau ,rumour
4065,524925033626738688,ottawashooting,Scene at Ottawa war memorial Soldier on duty shot ,rumour
4066,524953604717686784,ottawashooting,CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK ,rumour
4067,524950428598153216,ottawashooting, confirms there were 3 separate shootings One on Parliament Hill one at National War Memorial one at Rideau Centre,rumour
4068,524961408740380672,ottawashooting,OTTAWA SHOOTING Soldier shot at memorial Gunfire in Parliament PM safe will speak later today ,rumour
4069,524942058042449920,ottawashooting,Ottawa Police say they are dealing with multiple suspects can't confirm whether all have guns but are confirming multiple suspects ,rumour
4070,524959809402331137,ottawashooting,Senior U S official Canadian government has informed U S that one shooter is dead in Ottawa Live blog ,rumour
4071,525010245811466240,ottawashooting,The University of Ottawa is no longer in lockdown #cbcOTT #OTTnews,rumour
4072,524925987239120897,ottawashooting,Soldier shot at National War Memorial in Ottawa #cdnpoli #hw,rumour
4073,524925050739490816,ottawashooting,BREAKING NEWS Soldier shot at National War Memorial in Ottawa ,rumour
4074,525035564014526464,ottawashooting,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism ,rumour
4075,525013278343581696,ottawashooting,JUST IN U S officials tell CBS News the name of the dead Ottawa shooting suspect is Michael Zehaf Bibeau a Canadian born in 1982 ,rumour
4076,524969483317026816,ottawashooting,Soldier shot by gunman outside Canada parliament dies minister says as police search for multiple suspects,rumour
4077,524950264303075328,ottawashooting,CANADA PARLIAMENT SHOOTING Still active shooter 3 separate shooting sites Multiple gunmen 1 gunmen dead ,rumour
4078,524978526974668800,ottawashooting,NHL postpones tonight's Leafs Senators game because of #OttawaShooting ,rumour
4079,524996383120818176,ottawashooting,Ottawa shooting Kevin Vickers labelled 'hero' after taking down gunman in Canadian Parliament ,rumour
4080,524947971679744000,ottawashooting,BREAKING Police source has told The Globe that a second shooter has been shot #OttawaShooting,rumour
4081,525052223030845440,ottawashooting,BREAKING NEWS CBC confirms photo of Michael Zehaf Bibeau the gunman in the Ottawa shooting ,rumour
4082,525058825909731328,ottawashooting,The Ottawa Hospital now says all three patients involved in today's incident have been discharged #OttawaShootings,rumour
4083,525046432085327872,ottawashooting,RIP to the solider and father killed in Ottawa today praying for all those affected by this shooting #StaySafeOttawa ,rumour
4084,524958227768020992,ottawashooting,BREAKING Two new patients coming to Ottawa hospital civic campus One with gunshot wounds Just confirmed #ottnews,rumour
4085,524965786059026432,ottawashooting,BREAKING NEWS ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING SUSPECT S STILL AT LARGE ,rumour
4086,525023057526947840,ottawashooting,Canadian soldier fatally shot identified as Nathan Cirillo #OttawaShooting #HamOnt #RIP ,rumour
4087,524923341359300608,ottawashooting,Uniformed Canadian soldier shot at War Memorial in #Ottawa ,rumour
4088,524936793633083394,ottawashooting,Very tense situation in Ottawa this morning Multiple gun shots fired outside of our caucus room I am safe and in lockdown Unbelievable ,rumour
4089,524981223291383809,ottawashooting,Ottawa Hospital confirms it has received 3 patients 2 are in stable condition Live blog ,rumour
4090,524926184069808129,ottawashooting,#DEVELOPING story here Soldier shot in Ottawa at War Memorial ,rumour
4091,524943504192311296,ottawashooting,All Ottawa police stations are closed University of Ottawa in lockdown Campus closed ,rumour
4092,524994809912504321,ottawashooting,Thoughts amp prayers go out to the soldier killed in Ottawa during the shooting amp everyone affected in Ottawa #PrayForOttawa #OttawaShooting,rumour
4093,525018799347875841,ottawashooting,#BREAKING Reports that the dead shooting suspect is Michael Zehaf Bibeau born 1982 He is reportedly Canadian born #OttawaShooting,rumour
4094,524949733983657984,ottawashooting,Ottawa police now say there are 3 shootings in Ottawa Parliament War Memorial and Rideau Centre Mall ,rumour
4095,524985687704338432,ottawashooting,Updated The shooting incident in Ottawa had the appearance of a coordinated attack ,rumour
4096,524935758143324160,ottawashooting,Update Reuters reports a witness who says police chased a suspect into Candian parliament in #Ottawa amp then heard 30 shots fired inside,rumour
4097,525036240848945152,ottawashooting,Sergeant at Arms Kevin Vickers hailed as hero for shooting Canadian Parliament gunman ,rumour
4098,525040097272819712,ottawashooting,NO Michael Zehaf Bibeau was NOT wearing a GamerGate t shirt during the Ottawa Shooting The people spreading this are freaking sick ,rumour
4099,525031558949134336,ottawashooting,CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall He's a recent convert to Islam ,rumour
4100,524991067675189250,ottawashooting,UPDATE Parliament Hill attack Soldier dies of injuries gunman shot dead #OttawaShooting ,rumour
4101,525008463819464704,ottawashooting,Meet Kevin Vickers the hero who shot down the Parliament Hill gunman #OttawaShooting ,rumour
4102,524974885362479104,ottawashooting,BREAKING CTV News reports that a solider wounded in a shooting at the National War Memorial has died ,rumour
4103,525022700923019264,ottawashooting,Soldier shot dead in #Ottawa today is Cpl Nathan Cirillo Reservist was based in #Hamilton Ont ,rumour
4104,525046462460477440,ottawashooting,Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting ,rumour
4105,524975142641086465,ottawashooting,The game between the Toronto Maple Leafs and Ottawa Senators scheduled for tonight in Ottawa has been postponed the NHL says ,rumour
4106,524940659778920448,ottawashooting,Attack on Parliament Soldier shot gunman on the loose Follow our developing story ,rumour
4107,524929106987991040,ottawashooting,BREAKING Soldier shot at War Memorial in Ottawa Hill on lockdown shooter at large #ottnews,rumour
4108,524959332656349187,ottawashooting,Police in Canada have confirmed to NBC that multiple gunmen were involved in what appears to be coordinated series of shootings in #Ottawa,rumour
4109,525049831312875521,ottawashooting,BREAKING This is a photo of Michael Zehaf Bibeau gunman in this morning's shootings in Ottawa #cbcOTT #OTTnews ,rumour
4110,524955557686284288,ottawashooting,Police are now investigating three shooting incidents in Ottawa at Parliament shopping mall and War Memorial ,rumour
4111,524951585231994880,ottawashooting,Police say there are 3 shooting scenes Parliament War Memorial Rideau Centre They happened close together police say #cbcOTT #OTTnews,rumour
4112,524932935137628160,ottawashooting,The gunman in Ottawa has been shot and killed I'm at a loss for words this morning That isn't my Canada ,rumour
4113,525038096086499328,ottawashooting,RIP Cpl Nathan Cirillo of the Argyll and Sutherland Highlanders #CanadaStrong ,rumour
4114,525026947307700225,ottawashooting,Rest In Peace Cpl Nathan Cirillo and thank you for serving our country #OttawaShooting ,rumour
4115,524959836778536961,ottawashooting,UPDATE Ottawa police confirm gunman in Canada shooting shot and killed Search on for possible additional gunmen ,rumour
4116,524946609453678593,ottawashooting,University of Ottawa now in lockdown after earlier shooting at Canada's Parliament buildings says ,rumour
4117,524930671220105216,ottawashooting,DEVELOPING NEWS Soldier shot at War Memorial Watch CBC NN for coverage Or follow online ,rumour
4118,524974106308251648,ottawashooting,#BREAKING Soldier shot at the National War Memorial has died CTV has confirmed,rumour
4119,525071638464049152,ottawashooting,Watch live PM Stephen Harper expected to speak to the nation imminently on #OttawaShooting #cdnpoli,rumour
4120,524971492820647936,ottawashooting, I saw one of the soldiers laying on the ground Witnesses depict chaos in #OttawaShooting ,rumour
4121,525048987649576960,ottawashooting,Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting ,rumour
4122,524935769614331904,ottawashooting,UPDATE Reports of gunfire inside the halls of the Canadian Parliament building in #Ottawa ,rumour
4123,524966582544781313,ottawashooting,AFP an official says a Canadian soldier has died after being shot in #OttawaShooting,rumour
4124,524980744658382848,ottawashooting,#RCMP to hold news conference on #Ottawa shootings at 2 pm ET 11 am PT Watch live coverage ,rumour
4125,524944399890124801,ottawashooting,Recap Gunman shot dead inside Parliament buildings police believe there may be others on loose Cdn soldier shot earlier at War Memorial ,rumour
4126,524981513637888000,ottawashooting,UPDATE This mornings shooting incidents occurred at the National War Memorial and on Parliament Hill Not Rideau Centre #ottnews,rumour
4127,524952154482946048,ottawashooting,Breaking Police confirm multiple suspects in Ottawa shooting ,rumour
4128,524941727753568257,ottawashooting,We r being told it's still not safe outside downtown Shooter on the loose University of Ottawa shut down ,rumour
4129,524985325190656000,ottawashooting,White House Obama awaiting chance to speak with Harper about Ottawa shooting ,rumour
4130,524926445496197120,ottawashooting,BREAKING There have been two shootings on Parliament Hill One of the victims is believed to be a member of the Canadian Forces ,rumour
4131,524964989975937024,ottawashooting,Canadian authorities 'were aware of potential #Isis style attacks for weeks' #OttawaShooting ,rumour
4132,525062013551001600,ottawashooting,PM Stephen Harper to address the nation on #OttawaShooting at 7 45 pm ET #cdnpoli ,rumour
4133,525029913230053377,ottawashooting,A photo of Cpl Nathan Cirillo killed in #Ottawa today #RIP ,rumour
4134,524942149973188608,ottawashooting,LOCKDOWN Parliament library main branch U of O downtown schools Ottawa police HQ CBC HQ Rideau Centre courthouse #cbcOTT #OTTnews,rumour
4135,524949026064850944,ottawashooting,CTV has received confirmation from Ottawa Police that there have been three different shooting incidents #ottnews #ottawashooting,rumour
4136,524944569528750080,ottawashooting,Incidents occurred at National War Memorial near the Rideau Centre and Parliament Hill this morning #ottnews,rumour
4137,524976773671292928,ottawashooting,NHL postpones Maple Leafs Senators game after tragic shootings in Ottawa ,rumour
4138,524943063937208320,ottawashooting,#Ottawa Police say they are dealing with multiple suspects Cannot confirm whether both all have guns Ottawa still pretty much locked down,rumour
4139,524991576163250176,ottawashooting,MORE Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters ,rumour
4140,525023610243928064,ottawashooting,ISIS Media account posts picture claiming to be Michael Zehaf Bibeau suspected shooter in #Ottawa ,rumour
4141,525032872647065600,ottawashooting,BREAKING Michael Zehaf Bebeau had been designated high risk traveller by CDN govt which confiscated his passport ,rumour
4142,524931830173421568,ottawashooting,Several MPs tweeting that lone gunman shot dead in Centre Block All MPs reportedly safe #cdnpoli #ottawa,rumour
4143,524927281048080385,ottawashooting,Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill #cdnpoli ,rumour
4144,524965775036387329,ottawashooting,Hero Kevin Vickers head of security in parliament being credited for taking down shooter #Ottawa ,rumour
4145,524966770428243968,ottawashooting,#BREAKING confirms the soldier shot this morning has died a Parliamentary Guard has also been wounded #OttawaShooting,rumour
4146,524942946765131776,ottawashooting,BREAKING Peter Mansbridge now reporting one suspect shot dead inside Parliament Hill,rumour
4147,525029016001318913,ottawashooting,CTV News has confirmed the name Canadian authorities provided to U S authorities is Michael Zehaf Bibeau #OttawaShooting,rumour
4148,525057606151602176,ottawashooting,VIDEO Seconds after shooting Nathan Cirillo #OttawaShooting suspect gets into car ,rumour
4149,524923676484177920,ottawashooting,BREAKING Shooting on Parliament Hill RCMP have weapons drawn #cdnpoli ,rumour
4150,524932574909857792,ottawashooting,Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial #cbcOTT #OTTnews,rumour
4151,524948941956448257,ottawashooting,RAW VIDEO Parliament Hill shooting Video from inside Parliament Hill after shots were fired #breaking #CBCNews,rumour
4152,524935485370929152,ottawashooting,Shooting in Canadian parliament comes day after ISIS inspired radical drove in2 Canadian soldier Also reports of shooting at War memorial 1,rumour
4153,524944006577668096,ottawashooting,RT CONFIRMED 1 shooter shot dead at Parliament Hill but there is more than 1 suspect #cbcOTT #OTTnews,rumour
4154,524929769469538305,ottawashooting,OTTAWA SHOOTING Soldier shot at war memorial Parliament Hill locked down PM Harper safe 'off the hill' ,rumour
4155,524953017389707264,ottawashooting,BREAKING NEWS CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK ,rumour
4156,525046443103354880,ottawashooting,Canada identifies Muslim convert Michael Zehaf Bibeau as suspected shooter in Ottawa attack U S officials tell CNN #OttawaShooting,rumour
4157,524924225463668738,ottawashooting,BREAKING CTV News confirms that shots have been fired on Parliament Hill ,rumour
4158,524947744809418752,ottawashooting,#RIGHTNOW all bridges from #Ottawa #Gatineau are NOW CLOSED Active search still underway 11 37est #ParliamentHill ,rumour
4159,524947674164760577,ottawashooting,BREAKING NEWS New York Times is reporting the Canadian soldier who was shot has died from their injuries Heartbreaking #cdnpoli #ableg,rumour
4160,524978172110987264,ottawashooting,OTTAWA SHOOTING Soldier shot at memorial has died Globe CTV Harper to speak later today ,rumour
4161,525018717038854144,ottawashooting,CityNews airing 4 newscasts dedicated to #Ottawashooting 5 7pm 8 9pm amp 11pm ET WATCH LIVE ,nonrumour
4162,525063740769972224,ottawashooting,Texted a friend who works on Parliament Hill amp got the perfect response redacted for obvs reasons #OttawaShooting ,nonrumour
4163,524997030536830976,ottawashooting,Just to confirm again the large power outages in Ottawa aren't related to today's shootings #cbcOTT #OTTnews,nonrumour
4164,524959090125320193,ottawashooting,Our thoughts are with everyone in Ottawa today Stay safe ,nonrumour
4165,525068253341970432,ottawashooting,What an awful day in Ottawa Thoughts and prayers are with our family the entire city of Ottawa and all of Canada ,nonrumour
4166,525019265888702464,ottawashooting,Israeli PM #Netanayahu calls PM Harper to extend condolences for #Ottawa shooting express full support for Canada's fight against terror ,nonrumour
4167,525026031833718785,ottawashooting,Pittsburgh Penguins announce they'll play the Canadian national anthem before tonight's game against Philadelphia #ottawashooting,nonrumour
4168,524977767688200192,ottawashooting,UPDATE #uOttawa courses exams officially cancelled for the whole day Lockdown still in effect Stay indoors stay safe #Ottawa #ottcity,nonrumour
4169,524981427260366848,ottawashooting,Our thoughts and prayers are with the city of Ottawa and all those affected by today's events ,nonrumour
4170,525016983646244865,ottawashooting,I am sharing this with you Please feel free to post it on your status to show ur support for #Ottawa #OttawaStrong ,nonrumour
4171,524926528342487041,ottawashooting,Ottawa police tactical officers are here and very kindly pointed their guns at every reporter ordering hands in the air and us to ground,nonrumour
4172,524998881676107776,ottawashooting,When your girl comes to watch you ball you start shooting crazy 3s ,nonrumour
4173,525047079325155329,ottawashooting,I applaud for not speculating and only reporting what is known American media could use some of this restraint #OttawaShooting,nonrumour
4174,525063393309630464,ottawashooting,VIDEO Key moments in today's Parliament Hill shootings ,nonrumour
4175,524928960615186432,ottawashooting,Spokesperson for PMO says Prime Minister Stephen Harper safe has left Parliament Hill #cdnpoli,nonrumour
4176,524951439417044992,ottawashooting,I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,nonrumour
4177,525052976562712576,ottawashooting,Coverage of the Ottawa shooting in one very revealing screenshot ,nonrumour
4178,525012247249428482,ottawashooting,American and Canadian outlets are covering the shooting in Ottawa very differently ,nonrumour
4179,525071809226346496,ottawashooting,Talk to kids about Ottawa shootings limit TV exposure psychologists say ,nonrumour
4180,524974518960652290,ottawashooting,Security measures heightened across Canada amid Ottawa attack ,nonrumour
4181,525061246702587904,ottawashooting,RT Being told at CBC Ottawa that situation is evolving told to remain in current location until further notice #OttawaShooting,nonrumour
4182,524955170200121344,ottawashooting,We stand w our Canadian partners as scene unfolds in Ottawa We stand resolute in defense of our 2 nations First responders in our thoughts,nonrumour
4183,524943658748219392,ottawashooting,#Ottpolice and investigating several shooting incidents in downtown #Ottawa ,nonrumour
4184,524988783213547520,ottawashooting,Our thoughts are with those in Ottawa today Stay safe everyone ,nonrumour
4185,524945585539776512,ottawashooting,The correct descriptor is shooter not radical or muslim or terrorist #ottnews #ottawashooting #cdnpoli,nonrumour
4186,525055967076290560,ottawashooting,Some personal thoughts on a tragic day in Ottawa ,nonrumour
4187,524937243518312448,ottawashooting,RT #RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident ,nonrumour
4188,524939818347028480,ottawashooting,Alert thru press gallery email RCMP advises if u r in downtown Ottawa to stay away from windows amp off roofs due to ongoing police incident,nonrumour
4189,524922499466022913,ottawashooting,Passersby working on shooting victim From the CBC's Jason Ho #cbcOTT #OTTnews ,nonrumour
4190,524981565462704129,ottawashooting,Ottawa Police Press Release ,nonrumour
4191,524979184297590784,ottawashooting,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to NatDiv_Media_DivNat ,nonrumour
4192,524941272549969920,ottawashooting,My gosh horrible events in Ottawa Thoughts and prayers Why Why Why ,nonrumour
4193,524930678983753728,ottawashooting,Our thoughts are with everyone involved in what is happening on Parliament Hill and Confederation Square this morning Stay safe Ottawa ,nonrumour
4194,524929550493712384,ottawashooting,RCMP advises people to stay away from Parliament Hill due to ongoing police incident ,nonrumour
4195,524944981753356288,ottawashooting,Leafs under lock down during tragedy in Ottawa Our thoughts are with those on the scene ,nonrumour
4196,524979179235069952,ottawashooting,Remembrance Day ceremony in Ottawa is emotional every year Can't imagine what it will be like this year The entire country may be there ,nonrumour
4197,524947414050816000,ottawashooting,IMPORTANT Ottawa police are urging people NOT to tweet the location of police activity in the field Shooting scene remains active ,nonrumour
4198,524958383468978176,ottawashooting,Stay safe to everyone back home in Ottawa #PrayForOttawa,nonrumour
4199,525027958835408896,ottawashooting,Just saw a member of the public go up to a CF member and shake his hand and thank him for his service #nice #OttawaShooting ,nonrumour
4200,524945225253675008,ottawashooting,All Ottawa Police building remain in lockdown and closed to the public #ottnews,nonrumour
4201,525005137405018112,ottawashooting,UPDATED Obama condemns Ottawa shootings as 'outrageous ' offers to help with response ,nonrumour
4202,524940623594287104,ottawashooting,RT Episode #BTS 'War of Hormone' MV amp Concept Photo shooting with Eng sub # #Hello_hello,nonrumour
4203,524980483479076864,ottawashooting,Harden Howard again named best at position in 2014 15 NBA GM Survey Story ,nonrumour
4204,525037540508594176,ottawashooting,Ottawa police say this area of downtown Hill See MAP still under security perimeter lockdown as of 5 pm ET ,nonrumour
4205,525015193425031168,ottawashooting,Still huge security presence in #Ottawa as police search buildings follow our coverage ,nonrumour
4206,524982907052765184,ottawashooting, Soldiers at the Cenotaph editorial cartoon by Brian Gable #OttawaShooting ,nonrumour
4207,524938288277118976,ottawashooting,Justice Served Michael Dunn gets life in prison for shooting unarmed Jordan Davis Now what ,nonrumour
4208,524958409381384192,ottawashooting,Hoping everyone in Ottawa is safe ,nonrumour
4209,524953530193301505,ottawashooting,#BREAKING US Embassy in Ottawa on lockdown due to shooting at Parliament Hill,nonrumour
4210,524944146025312256,ottawashooting,LIVE Ongoing coverage of active shooting incident near Canadian Parliament ,nonrumour
4211,525069752566575104,ottawashooting,The sad poignant irony of a soldier felled at the foot of the Cenotaph It is to weep Remembrance Day will feel different #OttawaShooting,nonrumour
4212,524924954287296512,ottawashooting,Ottawa police confirm a shooting at Canada's National War Memorial ,nonrumour
4213,525015836226895875,ottawashooting,McMaster's flags have been lowered in memory of today's shooting victim in Ottawa ,nonrumour
4214,524948520605069312,ottawashooting,Our thoughts are with everyone in Ottawa at this time ,nonrumour
4215,524954661703680000,ottawashooting,WATCH VIDEO Ottawa shooting witness clips ,nonrumour
4216,525007169956347904,ottawashooting,the just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting,nonrumour
4217,525069189447704576,ottawashooting,Finally out of the building #ottawashooting,nonrumour
4218,525041601890881536,ottawashooting,Ottawa Canada identifies the gunman who is probably Muslim but that will not be mentioned ,nonrumour
4219,524988555178045440,ottawashooting,Please forward any tips photos or videos to NatDiv_Media_DivNat #OttawaShooting c JT,nonrumour
4220,524939347699585025,ottawashooting, Episode #BTS 'War of Hormone' MV amp Concept Photo shooting with Eng sub # #Hello_hello,nonrumour
4221,524936881348558849,ottawashooting,#RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident ,nonrumour
4222,524950395110842369,ottawashooting,Thinking of our friends in Ottawa this morning Please be safe ,nonrumour
4223,524968293577158656,ottawashooting,The powerful War Memorial mouth to mouth image being shared is by Wayne Cuddington #ottnews #ottawa ,nonrumour
4224,524995812854489089,ottawashooting, first hand account of the scene in Ottawa that will 'change this country forever' ,nonrumour
4225,525070912199335937,ottawashooting,#CNN frustrated by Canadians' lack of panic #OttawaShooting #cdnpoli,nonrumour
4226,524995776578330624,ottawashooting,Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting Photo Barcroft ,nonrumour
4227,525012912562536448,ottawashooting,Very sad that someone died in Ottawa Who has to die in a country to mobilize it for war Is this what it takes Is that where we are going ,nonrumour
4228,524952808110694400,ottawashooting,#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa ,nonrumour
4229,524961070465945600,ottawashooting,Terrible news in Ottawa today Thoughts and prayers to everyone involved #OttawaStrong ,nonrumour
4230,524981463033581568,ottawashooting,Shooting incidents in Ottawa today ongoing investigation ,nonrumour
4231,524956007324082177,ottawashooting,Doors barricaded RT Shot from inside caucus room after shooting #ottawashooting ,nonrumour
4232,524958173245870080,ottawashooting,It's okay to be scared We are here for you 613 238 3311 #Ottawa,nonrumour
4233,524949003834634240,ottawashooting,You are not alone today #Ottawa we are here if you need to talk cry whatever we are here 613 238 3311,nonrumour
4234,525026066944262144,ottawashooting,Anyone with photos or videos from today's shootings send to at this link #ottawa,nonrumour
4235,524952322703900672,ottawashooting,Thoughts and prayers out to #Ottawa and all affected today ,nonrumour
4236,524976857822011394,ottawashooting,VIDEO on what we currently know about the #OttawaShooting ,nonrumour
4237,524935943925796866,ottawashooting,Asked police if there is still gunman on loose Officer This is not a safe environment Everyone should go home Hug your family #ottawa,nonrumour
4238,524923148576518144,ottawashooting,Shooting at the war memorial in Ottawa ,nonrumour
4239,524980775741956097,ottawashooting,Chief of Defence Staff MT Surreal photos out of Ottawa VIP escorted on Sparks St ,nonrumour
4240,524944978288852992,ottawashooting,#Ottpolice and are asking the public to stay away from the downtown Ottawa area Ongoing investigation ,nonrumour
4241,524925223226081282,ottawashooting,#BREAKINGNEWS Update One person shot at War Memorial in Ottawa police say ,nonrumour
4242,524939821815721984,ottawashooting,RT Ottawa don't tweet your location Don't tweet the location of police units Resist urge to look at what's happening,nonrumour
4243,524993612279336960,ottawashooting,Censorship RCMP Asks Public Not to Post Photos Videos of #OttawaShooting ,nonrumour
